appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
3838617_480116,3838617,480116,989,989,2023-05-13,Lloyd Kelly,GB1,0,0,0,0,90
3838617_480987,3838617,480987,989,989,2023-05-13,Chris Mepham,GB1,0,0,0,0,90
3838617_543387,3838617,543387,873,873,2023-05-13,Cheick Doucouré,GB1,0,0,0,0,81
3838617_566723,3838617,566723,873,873,2023-05-13,Michael Olise,GB1,0,0,0,1,90
3838617_61841,3838617,61841,989,989,2023-05-13,Adam Smith,GB1,0,0,0,0,30
3838617_659089,3838617,659089,989,989,2023-05-13,Ilya Zabarnyi,GB1,0,0,0,0,90
3838617_684210,3838617,684210,989,989,2023-05-13,Jaidon Anthony,GB1,0,0,0,0,17
3838617_730893,3838617,730893,873,873,2023-05-13,Tyrick Mitchell,GB1,0,0,0,0,90
3838617_823231,3838617,823231,989,989,2023-05-13,Dango Ouattara,GB1,0,0,0,0,73
3838617_92572,3838617,92572,873,873,2023-05-13,Joel Ward,GB1,0,0,0,0,90
3838619_101118,3838619,101118,399,399,2023-05-13,Joel Robles,GB1,1,0,0,0,90
3838619_121257,3838619,121257,399,399,2023-05-13,Adam Forshaw,GB1,0,0,0,0,45
3838619_123682,3838619,123682,762,762,2023-05-13,Callum Wilson,GB1,1,0,2,0,73
3838619_131505,3838619,131505,399,399,2023-05-13,Rodrigo,GB1,0,0,0,0,87
3838619_134270,3838619,134270,762,762,2023-05-13,Dan Burn,GB1,0,0,0,0,90
3838619_135343,3838619,135343,762,762,2023-05-13,Fabian Schär,GB1,0,0,0,0,90
3838619_183334,3838619,183334,399,399,2023-05-13,Patrick Bamford,GB1,1,0,0,0,90
3838619_192080,3838619,192080,762,762,2023-05-13,Nick Pope,GB1,0,0,0,0,90
3838619_263361,3838619,263361,399,399,2023-05-13,Maximilian Wöber,GB1,0,0,0,0,90
3838619_272642,3838619,272642,762,762,2023-05-13,Allan Saint-Maximin,GB1,0,0,0,0,17
3838619_272999,3838619,272999,762,762,2023-05-13,Miguel Almirón,GB1,0,0,0,0,73
3838619_328784,3838619,328784,399,399,2023-05-13,Robin Koch,GB1,0,0,0,0,90
3838619_332697,3838619,332697,399,506,2023-05-13,Weston McKennie,GB1,0,0,0,0,90
3838619_333241,3838619,333241,762,762,2023-05-13,Joelinton,GB1,0,0,0,0,90
3838619_340329,3838619,340329,762,762,2023-05-13,Joe Willock,GB1,0,0,0,0,87
3838619_349066,3838619,349066,762,762,2023-05-13,Alexander Isak,GB1,0,0,0,1,90
3838619_361093,3838619,361093,762,762,2023-05-13,Sven Botman,GB1,0,0,0,0,90
3838619_369684,3838619,369684,399,399,2023-05-13,Rasmus Kristensen,GB1,0,0,1,0,90
3838619_374139,3838619,374139,399,399,2023-05-13,Junior Firpo,GB1,1,1,0,0,90
3838619_393323,3838619,393323,399,399,2023-05-13,Brenden Aaronson,GB1,0,0,0,0,3
3838619_410708,3838619,410708,399,399,2023-05-13,Pascal Struijk,GB1,0,0,0,0,1
3838619_417346,3838619,417346,399,399,2023-05-13,Jack Harrison,GB1,0,0,0,0,64
3838619_503733,3838619,503733,762,29,2023-05-13,Anthony Gordon,GB1,0,0,0,0,17
3838619_520624,3838619,520624,762,762,2023-05-13,Bruno Guimarães,GB1,1,0,0,0,90
3838619_532178,3838619,532178,399,399,2023-05-13,Sam Greenwood,GB1,0,0,0,0,45
3838619_567576,3838619,567576,762,762,2023-05-13,Elliot Anderson,GB1,0,0,0,0,3
3838619_627626,3838619,627626,399,399,2023-05-13,Wilfried Gnonto,GB1,1,0,0,0,26
3838619_67420,3838619,67420,399,399,2023-05-13,Luke Ayling,GB1,0,0,1,0,90
3838619_95810,3838619,95810,762,762,2023-05-13,Kieran Trippier,GB1,0,0,0,0,90
3838621_121477,3838621,121477,543,379,2023-05-13,Craig Dawson,GB1,1,0,0,0,90
3838621_136401,3838621,136401,543,543,2023-05-13,Daniel Bentley,GB1,0,0,0,0,90
3838621_16306,3838621,16306,985,985,2023-05-13,Casemiro,GB1,1,0,0,0,90
3838621_164770,3838621,164770,985,985,2023-05-13,Raphaël Varane,GB1,0,0,0,0,81
3838621_170934,3838621,170934,543,543,2023-05-13,Mario Lemina,GB1,0,0,0,0,75
3838621_177907,3838621,177907,985,985,2023-05-13,Harry Maguire,GB1,0,0,0,0,9
3838621_182877,3838621,182877,985,985,2023-05-13,Anthony Martial,GB1,0,0,1,0,69
3838621_183288,3838621,183288,985,985,2023-05-13,Luke Shaw,GB1,1,0,0,0,90
3838621_184573,3838621,184573,985,985,2023-05-13,Victor Lindelöf,GB1,0,0,0,0,90
3838621_191614,3838621,191614,985,985,2023-05-13,Fred,GB1,0,0,0,0,9
3838621_204103,3838621,204103,543,543,2023-05-13,Adama Traoré,GB1,0,0,0,0,15
3838621_206040,3838621,206040,543,543,2023-05-13,Raúl Jiménez,GB1,0,0,0,0,12
3838621_225161,3838621,225161,543,543,2023-05-13,Rúben Neves,GB1,0,0,0,0,90
3838621_228645,3838621,228645,985,114,2023-05-13,Wout Weghorst,GB1,0,0,0,0,21
3838621_231572,3838621,231572,543,543,2023-05-13,Nélson Semedo,GB1,0,0,0,0,90
3838621_240306,3838621,240306,985,985,2023-05-13,Bruno Fernandes,GB1,0,0,0,1,90
3838621_256977,3838621,256977,543,543,2023-05-13,Daniel Podence,GB1,0,0,0,0,29
3838621_292246,3838621,292246,543,543,2023-05-13,Hee-chan Hwang,GB1,0,0,0,0,45
3838621_401173,3838621,401173,985,985,2023-05-13,Jadon Sancho,GB1,0,0,0,0,82
3838621_44779,3838621,44779,543,543,2023-05-13,Diego Costa,GB1,1,0,0,0,78
3838621_477758,3838621,477758,985,985,2023-05-13,Aaron Wan-Bissaka,GB1,0,0,0,0,90
3838621_487465,3838621,487465,543,543,2023-05-13,Pedro Neto,GB1,0,0,0,0,45
3838621_517894,3838621,517894,543,543,2023-05-13,Matheus Cunha,GB1,0,0,0,0,61
3838621_525247,3838621,525247,543,543,2023-05-13,Max Kilman,GB1,0,0,0,0,90
3838621_59377,3838621,59377,985,985,2023-05-13,David de Gea,GB1,0,0,0,0,90
3838621_602105,3838621,602105,985,985,2023-05-13,Antony,GB1,0,0,0,1,90
3838621_606718,3838621,606718,543,543,2023-05-13,Toti,GB1,0,0,0,0,62
3838621_69633,3838621,69633,985,985,2023-05-13,Christian Eriksen,GB1,0,0,0,0,81
3838621_698678,3838621,698678,543,543,2023-05-13,Hugo Bueno,GB1,0,0,0,0,28
3838621_811779,3838621,811779,985,985,2023-05-13,Alejandro Garnacho,GB1,1,0,1,0,8
3838622_111422,3838622,111422,931,931,2023-05-13,Neeskens Kebano,GB1,0,0,0,0,12
3838622_123275,3838622,123275,931,931,2023-05-13,Tom Cairney,GB1,0,0,0,0,69
3838622_130765,3838622,130765,180,180,2023-05-13,Stuart Armstrong,GB1,0,0,0,0,73
3838622_181579,3838622,181579,180,180,2023-05-13,James Ward-Prowse,GB1,0,0,0,0,90
3838622_186186,3838622,186186,931,931,2023-05-13,Bobby De Cordova-Reid,GB1,0,0,0,0,21
3838622_186644,3838622,186644,180,180,2023-05-13,Mohamed Elyounoussi,GB1,0,0,0,0,17
3838622_206746,3838622,206746,931,931,2023-05-13,Kenny Tete,GB1,0,0,0,0,90
3838622_226973,3838622,226973,931,931,2023-05-13,Harrison Reed,GB1,0,0,0,1,90
3838622_243028,3838622,243028,180,405,2023-05-13,Jan Bednarek,GB1,0,0,0,0,90
3838622_245056,3838622,245056,931,416,2023-05-13,Sasa Lukic,GB1,0,0,0,0,13
3838622_250426,3838622,250426,180,180,2023-05-13,Adam Armstrong,GB1,0,0,0,0,8
3838622_257455,3838622,257455,931,931,2023-05-13,João Palhinha,GB1,0,0,0,0,77
3838622_258878,3838622,258878,931,931,2023-05-13,Tosin Adarabioyo,GB1,0,0,0,0,90
3838622_272622,3838622,272622,931,931,2023-05-13,Issa Diop,GB1,0,0,0,0,90
3838622_272855,3838622,272855,180,180,2023-05-13,Paul Onuachu,GB1,0,0,0,0,62
3838622_279455,3838622,279455,931,931,2023-05-13,Harry Wilson,GB1,0,0,0,1,78
3838622_285845,3838622,285845,180,180,2023-05-13,Ainsley Maitland-Niles,GB1,0,0,0,0,82
3838622_33713,3838622,33713,180,180,2023-05-13,Theo Walcott,GB1,0,0,0,0,62
3838622_341051,3838622,341051,180,180,2023-05-13,Kyle Walker-Peters,GB1,0,0,0,0,90
3838622_349701,3838622,349701,931,931,2023-05-13,Antonee Robinson,GB1,0,0,0,0,90
3838622_379807,3838622,379807,180,180,2023-05-13,Lyanco,GB1,0,0,0,0,90
3838622_396638,3838622,396638,931,931,2023-05-13,Manor Solomon,GB1,0,0,0,0,12
3838622_485424,3838622,485424,180,180,2023-05-13,Moussa Djenepo,GB1,1,0,0,0,17
3838622_51152,3838622,51152,931,931,2023-05-13,Aleksandar Mitrović,GB1,0,0,1,0,25
3838622_525287,3838622,525287,931,931,2023-05-13,Carlos Vinícius,GB1,0,0,1,0,65
3838622_52769,3838622,52769,931,931,2023-05-13,Willian,GB1,0,0,0,0,78
3838622_557612,3838622,557612,180,180,2023-05-13,Sékou Mara,GB1,0,0,0,0,28
3838622_628451,3838622,628451,180,180,2023-05-13,Roméo Lavia,GB1,1,0,0,0,90
3838622_72476,3838622,72476,931,931,2023-05-13,Bernd Leno,GB1,0,0,0,0,90
3838622_746695,3838622,746695,180,180,2023-05-13,Kamaldeen Sulemana,GB1,0,0,0,0,28
3838622_748319,3838622,748319,180,180,2023-05-13,Carlos Alcaraz,GB1,0,0,0,0,73
3838622_95976,3838622,95976,180,180,2023-05-13,Alex McCarthy,GB1,0,0,0,0,90
3839546_116088,3839546,116088,33,33,2023-05-13,Marius Bülter,L1,1,0,0,0,64
3839546_119557,3839546,119557,33,114,2023-05-13,Kenan Karaman,L1,0,0,0,0,90
3839546_129358,3839546,129358,33,33,2023-05-13,Marcin Kaminski,L1,0,0,0,0,90
3839546_131827,3839546,131827,33,33,2023-05-13,Jere Uronen,L1,0,0,0,0,85
3839546_147038,3839546,147038,33,33,2023-05-13,Cédric Brunner,L1,1,0,0,0,45
3839546_147043,3839546,147043,33,33,2023-05-13,Michael Frey,L1,0,0,0,0,64
3839546_153084,3839546,153084,27,27,2023-05-13,Leon Goretzka,L1,0,0,0,0,20
3839546_159471,3839546,159471,27,27,2023-05-13,Serge Gnabry,L1,0,0,2,0,71
3839546_161056,3839546,161056,27,27,2023-05-13,Joshua Kimmich,L1,0,0,1,0,70
3839546_182712,3839546,182712,27,281,2023-05-13,João Cancelo,L1,0,0,0,1,90
3839546_192565,3839546,192565,27,27,2023-05-13,Leroy Sané,L1,0,0,0,1,90
3839546_200512,3839546,200512,27,27,2023-05-13,Sadio Mané,L1,0,0,0,1,5
3839546_241477,3839546,241477,33,33,2023-05-13,Thomas Ouwejan,L1,0,0,0,0,5
3839546_243714,3839546,243714,27,27,2023-05-13,Kingsley Coman,L1,0,0,0,0,64
3839546_287920,3839546,287920,33,89,2023-05-13,Tim Skarke,L1,0,0,0,0,26
3839546_326031,3839546,326031,27,27,2023-05-13,Matthijs de Ligt,L1,0,0,0,0,85
3839546_337333,3839546,337333,33,33,2023-05-13,Alex Kral,L1,0,0,0,0,90
3839546_340456,3839546,340456,27,27,2023-05-13,Noussair Mazraoui,L1,0,0,1,0,90
3839546_344695,3839546,344695,27,27,2023-05-13,Dayot Upamecano,L1,0,0,0,0,5
3839546_353366,3839546,353366,27,27,2023-05-13,Benjamin Pavard,L1,0,0,0,0,90
3839546_39025,3839546,39025,33,33,2023-05-13,Danny Latza,L1,0,0,0,0,90
3839546_405687,3839546,405687,33,33,2023-05-13,Tom Krauß,L1,1,0,0,0,64
3839546_42205,3839546,42205,27,18,2023-05-13,Yann Sommer,L1,0,0,0,0,90
3839546_478573,3839546,478573,27,27,2023-05-13,Ryan Gravenberch,L1,0,0,0,0,26
3839546_53400,3839546,53400,33,33,2023-05-13,Dominick Drexler,L1,0,0,0,0,26
3839546_541231,3839546,541231,33,31,2023-05-13,Sepp van den Berg,L1,0,0,0,0,90
3839546_580195,3839546,580195,27,27,2023-05-13,Jamal Musiala,L1,0,0,0,2,85
3839546_58358,3839546,58358,27,27,2023-05-13,Thomas Müller,L1,0,0,1,0,90
3839546_60957,3839546,60957,33,33,2023-05-13,Sebastian Polter,L1,0,0,0,0,26
3839546_801734,3839546,801734,27,27,2023-05-13,Mathys Tel,L1,0,0,1,0,19
3839546_81789,3839546,81789,33,33,2023-05-13,Maya Yoshida,L1,0,0,0,0,45
3839546_93763,3839546,93763,33,33,2023-05-13,Alexander Schwolow,L1,0,0,0,0,90
3839547_119296,3839547,119296,16,16,2023-05-13,Emre Can,L1,0,0,0,0,90
3839547_166601,3839547,166601,16,16,2023-05-13,Niklas Süle,L1,0,0,0,0,90
3839547_170986,3839547,170986,16,16,2023-05-13,Raphaël Guerreiro,L1,0,0,0,0,31
3839547_181375,3839547,181375,16,16,2023-05-13,Sébastien Haller,L1,0,0,2,2,79
3839547_187492,3839547,187492,16,16,2023-05-13,Julian Brandt,L1,0,0,0,0,68
3839547_192635,3839547,192635,18,18,2023-05-13,Nico Elvedi,L1,0,0,0,0,82
3839547_193900,3839547,193900,16,16,2023-05-13,Marius Wolf,L1,0,0,0,0,90
3839547_196231,3839547,196231,18,18,2023-05-13,Marvin Friedrich,L1,0,0,0,0,90
3839547_244940,3839547,244940,16,16,2023-05-13,Salih Özcan,L1,0,0,0,0,31
3839547_257814,3839547,257814,16,16,2023-05-13,Gregor Kobel,L1,0,0,0,0,90
3839547_278332,3839547,278332,18,18,2023-05-13,Florian Neuhaus,L1,0,0,0,0,68
3839547_284732,3839547,284732,18,18,2023-05-13,Ramy Bensebaini,L1,1,0,1,0,90
3839547_321070,3839547,321070,18,18,2023-05-13,Hannes Wolf,L1,0,0,0,0,45
3839547_326029,3839547,326029,16,16,2023-05-13,Donyell Malen,L1,0,0,1,2,69
3839547_35207,3839547,35207,16,16,2023-05-13,Marco Reus,L1,0,0,0,0,22
3839547_355816,3839547,355816,18,18,2023-05-13,Ko Itakura,L1,0,0,0,0,45
3839547_370789,3839547,370789,16,89,2023-05-13,Julian Ryerson,L1,0,0,0,0,59
3839547_39728,3839547,39728,16,16,2023-05-13,Mats Hummels,L1,0,0,0,0,59
3839547_455922,3839547,455922,18,18,2023-05-13,Jan Olschowsky,L1,0,0,0,0,90
3839547_467720,3839547,467720,16,16,2023-05-13,Youssoufa Moukoko,L1,0,0,0,0,11
3839547_47587,3839547,47587,18,18,2023-05-13,Tony Jantschke,L1,0,0,0,0,8
3839547_48298,3839547,48298,18,18,2023-05-13,Lars Stindl,L1,0,0,1,0,15
3839547_496094,3839547,496094,16,16,2023-05-13,Karim Adeyemi,L1,0,0,0,0,90
3839547_504215,3839547,504215,16,16,2023-05-13,Giovanni Reyna,L1,0,0,1,0,21
3839547_524285,3839547,524285,18,18,2023-05-13,Luca Netz,L1,0,0,0,1,15
3839547_581678,3839547,581678,16,16,2023-05-13,Jude Bellingham,L1,0,0,1,0,90
3839547_624690,3839547,624690,18,18,2023-05-13,Manu Koné,L1,0,0,0,0,75
3839547_629588,3839547,629588,18,18,2023-05-13,Nathan Ngoumou,L1,0,0,0,0,75
3839547_7161,3839547,7161,18,18,2023-05-13,Jonas Hofmann,L1,0,0,0,0,90
3839547_82097,3839547,82097,18,18,2023-05-13,Christoph Kramer,L1,1,0,0,0,22
3839547_85791,3839547,85791,18,18,2023-05-13,Stefan Lainer,L1,0,0,0,0,90
3839549_107775,3839549,107775,89,89,2023-05-13,Frederik Rönnow,L1,0,0,0,0,90
3839549_117432,3839549,117432,89,89,2023-05-13,Kevin Behrens,L1,1,0,1,0,63
3839549_120205,3839549,120205,60,60,2023-05-13,Michael Gregoritsch,L1,1,0,0,0,37
3839549_124410,3839549,124410,89,89,2023-05-13,Rani Khedira,L1,1,0,0,0,90
3839549_124502,3839549,124502,60,60,2023-05-13,Matthias Ginter,L1,0,0,0,0,90
3839549_125714,3839549,125714,60,60,2023-05-13,Mark Flekken,L1,0,0,0,0,90
3839549_127076,3839549,127076,89,89,2023-05-13,Jérôme Roussillon,L1,0,0,0,0,86
3839549_177779,3839549,177779,89,89,2023-05-13,Janik Haberer,L1,0,0,0,0,71
3839549_185077,3839549,185077,60,60,2023-05-13,Vincenzo Grifo,L1,0,0,1,1,82
3839549_188888,3839549,188888,89,89,2023-05-13,Sheraldo Becker,L1,1,0,2,2,86
3839549_226524,3839549,226524,89,89,2023-05-13,Morten Thorsby,L1,0,0,0,0,27
3839549_233782,3839549,233782,89,89,2023-05-13,Aïssa Laïdouni,L1,0,0,1,0,19
3839549_248999,3839549,248999,60,60,2023-05-13,Lucas Höler,L1,0,0,0,0,90
3839549_297583,3839549,297583,60,60,2023-05-13,Woo-yeong Jeong,L1,0,0,0,0,8
3839549_332798,3839549,332798,60,60,2023-05-13,Roland Sallai,L1,0,0,0,1,58
3839549_342039,3839549,342039,60,60,2023-05-13,Yannik Keitel,L1,0,0,0,0,53
3839549_355369,3839549,355369,89,89,2023-05-13,Jordan,L1,0,0,0,0,27
3839549_357156,3839549,357156,89,89,2023-05-13,Diogo Leite,L1,0,0,0,0,90
3839549_358504,3839549,358504,60,60,2023-05-13,Ritsu Doan,L1,0,0,0,0,90
3839549_387047,3839549,387047,89,89,2023-05-13,Danilho Doekhi,L1,0,0,0,0,90
3839549_392163,3839549,392163,60,60,2023-05-13,Noah Weißhaupt,L1,0,0,0,0,45
3839549_454863,3839549,454863,89,89,2023-05-13,András Schäfer,L1,0,0,0,0,63
3839549_45683,3839549,45683,60,60,2023-05-13,Manuel Gulde,L1,0,0,1,0,90
3839549_518505,3839549,518505,89,89,2023-05-13,Jamie Leweling,L1,0,0,0,0,4
3839549_527276,3839549,527276,60,60,2023-05-13,Kenneth Schmidt,L1,0,0,0,0,37
3839549_548348,3839549,548348,60,60,2023-05-13,Kiliann Sildillia,L1,0,0,0,0,53
3839549_55099,3839549,55099,60,60,2023-05-13,Nicolas Höfler,L1,0,0,0,0,90
3839549_72792,3839549,72792,89,89,2023-05-13,Niko Gießelmann,L1,0,0,0,0,4
3839549_75921,3839549,75921,89,89,2023-05-13,Christopher Trimmel,L1,0,0,0,0,90
3839549_93604,3839549,93604,60,60,2023-05-13,Lukas Kübler,L1,0,0,0,0,32
3839549_93707,3839549,93707,60,60,2023-05-13,Christian Günter,L1,0,0,0,0,45
3839549_94201,3839549,94201,89,89,2023-05-13,Robin Knoche,L1,0,0,0,2,90
3839551_119234,3839551,119234,39,39,2023-05-13,Karim Onisiwo,L1,0,0,0,0,90
3839551_159844,3839551,159844,24,24,2023-05-13,Christopher Lenz,L1,0,0,0,0,90
3839551_160963,3839551,160963,39,39,2023-05-13,Robin Zentner,L1,0,0,0,0,90
3839551_212723,3839551,212723,24,24,2023-05-13,Djibril Sow,L1,0,0,0,0,90
3839551_216181,3839551,216181,24,24,2023-05-13,Almamy Touré,L1,0,0,0,0,80
3839551_247555,3839551,247555,39,39,2023-05-13,Edimilson Fernandes,L1,0,0,0,0,90
3839551_251878,3839551,251878,39,39,2023-05-13,Aarón Martín,L1,0,0,0,0,65
3839551_258039,3839551,258039,24,24,2023-05-13,Aurélio Buta,L1,0,0,1,0,86
3839551_269878,3839551,269878,39,39,2023-05-13,Marcus Ingvartsen,L1,0,0,0,0,60
3839551_283994,3839551,283994,39,39,2023-05-13,Ludovic Ajorque,L1,0,0,0,0,81
3839551_314398,3839551,314398,39,39,2023-05-13,Jae-sung Lee,L1,0,0,0,0,64
3839551_315332,3839551,315332,39,39,2023-05-13,Aymen Barkok,L1,0,0,0,0,26
3839551_344069,3839551,344069,39,39,2023-05-13,Anton Stach,L1,0,0,0,0,81
3839551_356141,3839551,356141,24,24,2023-05-13,Daichi Kamada,L1,0,0,1,1,85
3839551_370683,3839551,370683,39,39,2023-05-13,Andreas Hanche-Olsen,L1,1,0,0,0,90
3839551_371149,3839551,371149,24,24,2023-05-13,Evan Ndicka,L1,0,0,0,0,90
3839551_39259,3839551,39259,24,24,2023-05-13,Makoto Hasebe,L1,0,0,0,0,10
3839551_436585,3839551,436585,39,39,2023-05-13,Delano Burgzorg,L1,0,0,0,0,30
3839551_44466,3839551,44466,24,24,2023-05-13,Sebastian Rode,L1,0,0,0,0,71
3839551_453016,3839551,453016,39,39,2023-05-13,Anthony Caci,L1,0,0,0,0,25
3839551_45672,3839551,45672,24,24,2023-05-13,Kevin Trapp,L1,0,0,0,0,90
3839551_487969,3839551,487969,24,24,2023-05-13,Randal Kolo Muani,L1,0,0,1,0,71
3839551_49723,3839551,49723,24,24,2023-05-13,Timothy Chandler,L1,0,0,0,0,4
3839551_513245,3839551,513245,24,24,2023-05-13,Jesper Lindström,L1,0,0,0,0,19
3839551_536482,3839551,536482,24,24,2023-05-13,Junior Dina Ebimbe,L1,0,0,0,0,19
3839551_546213,3839551,546213,24,24,2023-05-13,Tuta,L1,1,0,0,1,90
3839551_663189,3839551,663189,39,39,2023-05-13,Eniss Shabani,L1,1,0,0,0,9
3839551_74842,3839551,74842,24,24,2023-05-13,Mario Götze,L1,0,0,0,0,90
3839551_795738,3839551,795738,24,24,2023-05-13,Paxten Aaronson,L1,0,0,0,0,5
3839551_796213,3839551,796213,39,39,2023-05-13,Nelson Weiper,L1,0,0,0,0,9
3839551_82350,3839551,82350,39,39,2023-05-13,Stefan Bell,L1,1,0,0,0,90
3839551_85906,3839551,85906,39,39,2023-05-13,Danny da Costa,L1,0,0,0,0,90
3839552_108880,3839552,108880,82,82,2023-05-13,Koen Casteels,L1,0,0,0,0,90
3839552_117674,3839552,117674,82,82,2023-05-13,Maximilian Arnold,L1,0,0,0,0,90
3839552_119277,3839552,119277,82,82,2023-05-13,Yannick Gerhardt,L1,0,0,0,0,29
3839552_145866,3839552,145866,533,533,2023-05-13,Munas Dabbur,L1,0,0,0,0,62
3839552_160241,3839552,160241,533,533,2023-05-13,Kevin Akpoguma,L1,1,0,0,0,90
3839552_196095,3839552,196095,82,82,2023-05-13,Luca Waldschmidt,L1,0,0,1,0,20
3839552_234029,3839552,234029,533,533,2023-05-13,Grischa Prömel,L1,0,0,0,0,85
3839552_237164,3839552,237164,533,533,2023-05-13,Ihlas Bebou,L1,1,0,0,0,85
3839552_270393,3839552,270393,533,533,2023-05-13,Robert Skov,L1,0,0,0,0,28
3839552_277179,3839552,277179,533,533,2023-05-13,Angeliño,L1,0,0,0,0,73
3839552_283196,3839552,283196,533,533,2023-05-13,Kasper Dolberg,L1,0,0,0,0,17
3839552_324278,3839552,324278,533,533,2023-05-13,Christoph Baumgartner,L1,0,0,0,0,90
3839552_327251,3839552,327251,82,82,2023-05-13,Ridle Baku,L1,1,0,0,1,90
3839552_334999,3839552,334999,533,533,2023-05-13,Finn Ole Becker,L1,0,0,0,0,5
3839552_338629,3839552,338629,82,82,2023-05-13,Sebastiaan Bornauw,L1,0,0,0,0,90
3839552_342405,3839552,342405,82,82,2023-05-13,Mattias Svanberg,L1,0,0,0,0,61
3839552_361260,3839552,361260,533,533,2023-05-13,Ozan Kabak,L1,0,0,0,0,90
3839552_391004,3839552,391004,82,82,2023-05-13,Jonas Wind,L1,0,0,0,0,61
3839552_406640,3839552,406640,82,82,2023-05-13,Felix Nmecha,L1,0,0,0,1,90
3839552_407098,3839552,407098,82,82,2023-05-13,Jakub Kaminski,L1,0,0,1,0,90
3839552_435796,3839552,435796,82,82,2023-05-13,Kilian Fischer,L1,0,0,0,0,1
3839552_445939,3839552,445939,82,82,2023-05-13,Omar Marmoush,L1,0,0,0,0,29
3839552_46580,3839552,46580,533,533,2023-05-13,Andrej Kramaric,L1,0,0,0,0,90
3839552_485965,3839552,485965,82,82,2023-05-13,Nicolas Cozza,L1,0,0,0,0,1
3839552_533295,3839552,533295,82,82,2023-05-13,Patrick Wimmer,L1,0,0,0,0,70
3839552_55089,3839552,55089,533,533,2023-05-13,Oliver Baumann,L1,0,0,0,0,90
3839552_557459,3839552,557459,82,82,2023-05-13,Micky van de Ven,L1,0,0,0,0,90
3839552_57051,3839552,57051,533,533,2023-05-13,Sebastian Rudy,L1,0,0,0,0,90
3839552_822959,3839552,822959,533,533,2023-05-13,Tom Bischof,L1,0,0,0,1,5
3839552_93704,3839552,93704,82,82,2023-05-13,Josuha Guilavogui,L1,1,0,0,0,90
3839553_106405,3839553,106405,167,167,2023-05-13,Jeffrey Gouweleeuw,L1,0,0,0,0,90
3839553_106872,3839553,106872,80,80,2023-05-13,Kevin Stöger,L1,0,0,0,0,54
3839553_110036,3839553,110036,80,80,2023-05-13,Dominique Heintz,L1,0,0,0,0,89
3839553_111266,3839553,111266,80,80,2023-05-13,Anthony Losilla,L1,0,0,1,0,90
3839553_118850,3839553,118850,80,80,2023-05-13,Ivan Ordets,L1,0,0,0,0,90
3839553_119037,3839553,119037,80,80,2023-05-13,Philipp Hofmann,L1,1,0,0,1,90
3839553_146714,3839553,146714,167,167,2023-05-13,Tomas Koubek,L1,0,0,0,0,90
3839553_148967,3839553,148967,80,80,2023-05-13,Konstantinos Stafylidis,L1,1,0,0,0,36
3839553_179635,3839553,179635,80,80,2023-05-13,Philipp Förster,L1,0,0,0,1,89
3839553_190289,3839553,190289,80,80,2023-05-13,Gerrit Holtmann,L1,0,0,0,0,14
3839553_196435,3839553,196435,80,80,2023-05-13,Saidy Janko,L1,0,0,0,0,90
3839553_245744,3839553,245744,80,80,2023-05-13,Takuma Asano,L1,0,0,0,0,77
3839553_251302,3839553,251302,167,167,2023-05-13,Niklas Dorsch,L1,0,0,0,0,90
3839553_278343,3839553,278343,167,167,2023-05-13,Felix Uduokhai,L1,0,0,0,0,90
3839553_280575,3839553,280575,167,167,2023-05-13,Elvis Rexhbecaj,L1,0,0,0,0,83
3839553_288429,3839553,288429,167,167,2023-05-13,Mads Pedersen,L1,0,0,0,0,90
3839553_289182,3839553,289182,80,80,2023-05-13,Christopher Antwi-Adjei,L1,0,0,1,1,76
3839553_296397,3839553,296397,167,167,2023-05-13,Arne Maier,L1,0,0,1,0,78
3839553_307924,3839553,307924,167,36,2023-05-13,Mergim Berisha,L1,0,0,0,0,68
3839553_335457,3839553,335457,167,167,2023-05-13,Ermedin Demirovic,L1,0,0,0,0,90
3839553_342226,3839553,342226,167,167,2023-05-13,Irvin Cardona,L1,0,0,0,0,22
3839553_343959,3839553,343959,80,80,2023-05-13,Erhan Masovic,L1,0,0,0,0,90
3839553_353826,3839553,353826,167,167,2023-05-13,Robert Gumny,L1,1,0,0,0,22
3839553_388363,3839553,388363,167,167,2023-05-13,Maximilian Bauer,L1,1,0,0,0,68
3839553_40792,3839553,40792,80,80,2023-05-13,Manuel Riemann,L1,1,0,0,0,90
3839553_413843,3839553,413843,80,80,2023-05-13,Keven Schlotterbeck,L1,0,0,0,0,1
3839553_589737,3839553,589737,167,167,2023-05-13,Kelvin Yeboah,L1,0,0,1,0,12
3839553_618350,3839553,618350,167,167,2023-05-13,Dion Beljo,L1,0,0,0,2,90
3839553_63489,3839553,63489,80,80,2023-05-13,Vasilios Lampropoulos,L1,0,0,0,0,1
3839553_79967,3839553,79967,80,80,2023-05-13,Simon Zoller,L1,0,0,0,0,13
3840419_102558,3840419,102558,583,583,2023-05-13,Marco Verratti,FR1,0,0,0,0,64
3840419_1053240,3840419,1053240,1147,1147,2023-05-13,Moussa Soumano,FR1,0,0,0,0,27
3840419_119104,3840419,119104,1147,1147,2023-05-13,Riad Nouri,FR1,0,0,0,0,26
3840419_126719,3840419,126719,583,583,2023-05-13,Juan Bernat,FR1,0,0,0,0,83
3840419_141050,3840419,141050,583,583,2023-05-13,Danilo Pereira,FR1,0,0,0,0,70
