game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_name,away_club_name,aggregate,competition_type
3844941,IT1,2022,21. Matchday,2023-02-04,12,749,2,0,3.0,11.0,José Mourinho,Paolo Zanetti,Olimpico di Roma,60908.0,Federico Dionisi,https://www.transfermarkt.co.uk/as-roma_fc-empoli/index/spielbericht/3844941,AS Roma,FC Empoli,2:0,domestic_league
3844996,IT1,2022,27. Matchday,2023-03-17,800,749,2,1,7.0,14.0,Gian Piero Gasperini,Paolo Zanetti,Gewiss Stadium,17864.0,Federico Dionisi,https://www.transfermarkt.co.uk/atalanta-bc_fc-empoli/index/spielbericht/3844996,Atalanta BC,FC Empoli,2:1,domestic_league
3845018,IT1,2022,29. Matchday,2023-04-08,276,6574,2,1,18.0,12.0,Marco Zaffaroni,Alessio Dionisi,Marcantonio Bentegodi,23100.0,Francesco Fourneau,https://www.transfermarkt.co.uk/hellas-verona_us-sassuolo/index/spielbericht/3845018,Hellas Verona,US Sassuolo,2:1,domestic_league
3858327,ES1,2022,6. Matchday,2022-09-17,237,3302,1,0,10.0,16.0,Javier Aguirre,Rubi,Mallorca Son Moix,12677.0,Juan Martínez Munuera,https://www.transfermarkt.co.uk/rcd-mallorca_ud-almeria/index/spielbericht/3858327,RCD Mallorca,UD Almería,1:0,domestic_league
3860182,TR1,2022,4. Matchday,2022-08-27,6646,868,4,1,13.0,18.0,Andrea Pirlo,Mustafa Dalci,Atatürk Olimpiyat,917.0,Cagdas Altay,https://www.transfermarkt.co.uk/fatih-karagumruk_mke-ankaragucu/index/spielbericht/3860182,Fatih Karagümrük,MKE Ankaragücü,4:1,domestic_league
3886470,ES1,2022,15. Matchday,2022-12-30,366,418,0,2,15.0,2.0,Pacheta,Carlo Ancelotti,Nuevo José Zorrilla,25950.0,José Luis Munuera Montero,https://www.transfermarkt.co.uk/real-valladolid-cf_real-madrid/index/spielbericht/3886470,Real Valladolid CF,Real Madrid,0:2,domestic_league
3886491,ES1,2022,17. Matchday,2023-01-16,2687,1531,1,1,18.0,20.0,Sergio,Pablo Machín,Nuevo Mirandilla,17389.0,Carlos del Cerro Grande,https://www.transfermarkt.co.uk/cadiz-cf_elche-cf/index/spielbericht/3886491,Cádiz CF,Elche CF,1:1,domestic_league
3886576,ES1,2022,24. Matchday,2023-03-04,237,1531,0,1,10.0,20.0,Javier Aguirre,Pablo Machín,Mallorca Son Moix,14065.0,José Luis Munuera Montero,https://www.transfermarkt.co.uk/rcd-mallorca_elche-cf/index/spielbericht/3886576,RCD Mallorca,Elche CF,0:1,domestic_league
3886677,ES1,2022,34. Matchday,2023-05-14,366,368,0,3,17.0,10.0,Paulo Pezzolano,José Luis Mendilibar,Nuevo José Zorrilla,21580.0,Miguel Ángel Ortiz Arias,https://www.transfermarkt.co.uk/real-valladolid-cf_sevilla-fc/index/spielbericht/3886677,Real Valladolid CF,Sevilla FC,0:3,domestic_league
3886700,ES1,2022,37. Matchday,2023-05-28,621,1531,0,1,7.0,20.0,Ernesto Valverde,Sebastián Beccacece,San Mamés,37807.0,Valentin Pizarro Gomez,https://www.transfermarkt.co.uk/athletic-bilbao_elche-cf/index/spielbericht/3886700,Athletic Bilbao,Elche CF,0:1,domestic_league
3956694,CL,2022,last 16 1st leg,2023-02-21,31,418,2,5,,,Jürgen Klopp,Carlo Ancelotti,Anfield,52337.0,Istvan Kovacs,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3956694,Liverpool FC,Real Madrid,2:5,international_cup
3974026,FAC,2023,Third Round,2023-01-07,989,1132,2,4,,,Gary O'Neil,Vincent Kompany,Vitality Stadium,10116.0,Tim Robinson,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3974026,AFC Bournemouth,Burnley FC,2:4,domestic_cup
4031389,EL,2022,last 16 1st leg,2023-03-09,12,681,2,0,,,José Mourinho,Imanol Alguacil,Olimpico di Roma,61608.0,Sandro Schärer,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4031389,AS Roma,Real Sociedad,2:0,international_cup
3838036,GB1,2022,11. Matchday,2022-10-15,148,29,2,0,3.0,16.0,Antonio Conte,Frank Lampard,Tottenham Hotspur Stadium,61812.0,Paul Tierney,https://www.transfermarkt.co.uk/tottenham-hotspur_everton-fc/index/spielbericht/3838036,Tottenham Hotspur,Everton FC,2:0,domestic_league
3838269,GB1,2022,18. Matchday,2023-01-01,148,405,0,2,7.0,11.0,Antonio Conte,Unai Emery,Tottenham Hotspur Stadium,61651.0,John Brooks,https://www.transfermarkt.co.uk/tottenham-hotspur_aston-villa/index/spielbericht/3838269,Tottenham Hotspur,Aston Villa,0:2,domestic_league
3839872,FR1,2022,5. Matchday,2022-08-31,415,583,0,3,13.0,1.0,Philippe Montanier,Christophe Galtier,Stadium Municipal,31700.0,Hakim Ben El Hadj,https://www.transfermarkt.co.uk/fc-toulouse_paris-saint-germain/index/spielbericht/3839872,FC Toulouse,Paris Saint-Germain,0:3,domestic_league
3840097,FR1,2022,14. Matchday,2022-11-06,415,162,0,2,12.0,5.0,Philippe Montanier,Philippe Clement,Stadium Municipal,23005.0,Benoît Millot,https://www.transfermarkt.co.uk/fc-toulouse_as-monaco/index/spielbericht/3840097,FC Toulouse,AS Monaco,0:2,domestic_league
3840197,FR1,2022,24. Matchday,2023-02-19,415,244,2,3,11.0,2.0,Philippe Montanier,Igor Tudor,Stadium Municipal,29218.0,Stéphanie Frappart,https://www.transfermarkt.co.uk/fc-toulouse_olympique-marseille/index/spielbericht/3840197,FC Toulouse,Olympique Marseille,2:3,domestic_league
3840272,FR1,2022,31. Matchday,2023-04-16,667,1147,3,1,17.0,19.0,Frédéric Antonetti,Olivier Pantaloni,Stade de la Meinau,25130.0,Stéphanie Frappart,https://www.transfermarkt.co.uk/rc-strasbourg-alsace_ac-ajaccio/index/spielbericht/3840272,RC Strasbourg Alsace,AC Ajaccio,3:1,domestic_league
3840275,FR1,2022,31. Matchday,2023-04-14,415,1041,1,2,12.0,7.0,Philippe Montanier,Laurent Blanc,Stadium Municipal,28302.0,François Letexier,https://www.transfermarkt.co.uk/fc-toulouse_olympique-lyon/index/spielbericht/3840275,FC Toulouse,Olympique Lyon,1:2,domestic_league
3840291,FR1,2022,33. Matchday,2023-04-28,667,1041,1,2,16.0,7.0,Frédéric Antonetti,Laurent Blanc,Stade de la Meinau,25360.0,Ruddy Buquet,https://www.transfermarkt.co.uk/rc-strasbourg-alsace_olympique-lyon/index/spielbericht/3840291,RC Strasbourg Alsace,Olympique Lyon,1:2,domestic_league
3840292,FR1,2022,33. Matchday,2023-05-03,3911,995,2,0,14.0,17.0,Éric Roy,Antoine Kombouaré,Stade Francis-Le Blé,14470.0,Willy Delajod,https://www.transfermarkt.co.uk/stade-brestois-29_fc-nantes/index/spielbericht/3840292,Stade Brestois 29,FC Nantes,2:0,domestic_league
3844803,IT1,2022,7. Matchday,2022-09-17,3522,1038,2,1,11.0,19.0,Luca Gotti,Marco Giampaolo,Alberto Picco,10000.0,Simone Sozza,https://www.transfermarkt.co.uk/spezia-calcio_uc-sampdoria/index/spielbericht/3844803,Spezia Calcio,UC Sampdoria,2:1,domestic_league
3844834,IT1,2022,10. Matchday,2022-10-16,3522,2239,2,2,14.0,19.0,Luca Gotti,Massimiliano Alvini,Alberto Picco,8400.0,Gianluca Manganiello,https://www.transfermarkt.co.uk/spezia-calcio_us-cremonese/index/spielbericht/3844834,Spezia Calcio,US Cremonese,2:2,domestic_league
3844847,IT1,2022,12. Matchday,2022-10-30,749,800,0,2,14.0,2.0,Paolo Zanetti,Gian Piero Gasperini,Carlo Castellani,8740.0,Giovanni Ayroldi,https://www.transfermarkt.co.uk/fc-empoli_atalanta-bc/index/spielbericht/3844847,FC Empoli,Atalanta BC,0:2,domestic_league
3844873,IT1,2022,14. Matchday,2022-11-09,6574,12,1,1,12.0,6.0,Alessio Dionisi,José Mourinho,Mapei Stadium - Città del Tricolore,16665.0,Giovanni Ayroldi,https://www.transfermarkt.co.uk/us-sassuolo_as-roma/index/spielbericht/3844873,US Sassuolo,AS Roma,1:1,domestic_league
3844905,IT1,2022,17. Matchday,2023-01-08,3522,1005,0,0,17.0,13.0,Luca Gotti,Marco Baroni,Alberto Picco,7300.0,Daniele Chiffi,https://www.transfermarkt.co.uk/spezia-calcio_us-lecce/index/spielbericht/3844905,Spezia Calcio,US Lecce,0:0,domestic_league
3844925,IT1,2022,19. Matchday,2023-01-22,3522,12,0,2,16.0,4.0,Luca Gotti,José Mourinho,Alberto Picco,9153.0,Simone Sozza,https://www.transfermarkt.co.uk/spezia-calcio_as-roma/index/spielbericht/3844925,Spezia Calcio,AS Roma,0:2,domestic_league
3845093,IT1,2022,36. Matchday,2023-05-19,6574,2919,1,2,13.0,8.0,Alessio Dionisi,Raffaele Palladino,Mapei Stadium - Città del Tricolore,11745.0,Alberto Santoro,https://www.transfermarkt.co.uk/us-sassuolo_ac-monza/index/spielbericht/3845093,US Sassuolo,AC Monza,1:2,domestic_league
3860252,TR1,2022,7. Matchday,2022-09-16,7775,3205,0,4,19.0,9.0,Serkan Özbalta,Cagdas Atan,Yeni Hatay Stadyumu,4416.0,Cagdas Altay,https://www.transfermarkt.co.uk/hatayspor_kayserispor/index/spielbericht/3860252,Hatayspor,Kayserispor,0:4,domestic_league
3860327,TR1,2022,18. Matchday,2023-01-07,114,10484,2,1,4.0,14.0,Senol Günes,Selcuk Inan,Vodafone Park,29077.0,Zorbay Kücük,https://www.transfermarkt.co.uk/besiktas-jk_kasimpasa/index/spielbericht/3860327,Besiktas JK,Kasimpasa,2:1,domestic_league
3860345,TR1,2022,16. Matchday,2022-12-29,114,3840,1,0,4.0,5.0,Senol Günes,Vincenzo Montella,Vodafone Park,27183.0,Ali Sansalan,https://www.transfermarkt.co.uk/besiktas-jk_adana-demirspor/index/spielbericht/3860345,Besiktas JK,Adana Demirspor,1:0,domestic_league
3860385,TR1,2022,23. Matchday,2023-02-05,7775,10484,1,0,14.0,16.0,Volkan Demirel,Selcuk Inan,Yeni Hatay Stadyumu,4470.0,Murat Erdogan,https://www.transfermarkt.co.uk/hatayspor_kasimpasa/index/spielbericht/3860385,Hatayspor,Kasimpasa,1:0,domestic_league
3885856,ES1,2022,4. Matchday,2022-09-03,681,13,1,1,9.0,7.0,Imanol Alguacil,Diego Simeone,Reale Arena,35366.0,César Soto Grado,https://www.transfermarkt.co.uk/real-sociedad_atletico-de-madrid/index/spielbericht/3885856,Real Sociedad,Atlético de Madrid,1:1,domestic_league
3886487,ES1,2022,16. Matchday,2023-01-08,368,3709,2,1,17.0,13.0,Jorge Sampaoli,Quique Sánchez Flores,Ramón Sánchez-Pizjuán,35389.0,Juan Martínez Munuera,https://www.transfermarkt.co.uk/sevilla-fc_getafe-cf/index/spielbericht/3886487,Sevilla FC,Getafe CF,2:1,domestic_league
3886563,ES1,2022,23. Matchday,2023-02-26,3302,131,1,0,15.0,1.0,Rubi,Xavi,Power Horse Stadium,15279.0,Miguel Ángel Ortiz Arias,https://www.transfermarkt.co.uk/ud-almeria_fc-barcelona/index/spielbericht/3886563,UD Almería,FC Barcelona,1:0,domestic_league
3886565,ES1,2022,23. Matchday,2023-02-24,1531,150,2,3,20.0,5.0,Pablo Machín,Manuel Pellegrini,Manuel Martínez Valero,20643.0,Javier Iglesias Villanueva,https://www.transfermarkt.co.uk/elche-cf_real-betis-balompie/index/spielbericht/3886565,Elche CF,Real Betis Balompié,2:3,domestic_league
3886664,ES1,2022,33. Matchday,2023-05-04,367,366,2,1,9.0,16.0,Andoni Iraola,Paulo Pezzolano,Campo de Fútbol de Vallecas,11171.0,Isidro Díaz de Mera Escuderos,https://www.transfermarkt.co.uk/rayo-vallecano_real-valladolid-cf/index/spielbericht/3886664,Rayo Vallecano,Real Valladolid CF,2:1,domestic_league
3886668,ES1,2022,33. Matchday,2023-05-04,368,714,3,2,11.0,19.0,José Luis Mendilibar,Luis García,Ramón Sánchez-Pizjuán,35391.0,Javier Alberola Rojas,https://www.transfermarkt.co.uk/sevilla-fc_rcd-espanyol-barcelona/index/spielbericht/3886668,Sevilla FC,RCD Espanyol Barcelona,3:2,domestic_league
3911799,CL,2022,Group D,2022-09-07,148,244,2,0,,,Antonio Conte,Igor Tudor,Tottenham Hotspur Stadium,57367.0,Slavko Vincic,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3911799,Tottenham Hotspur,Olympique Marseille,2:0,international_cup
3956686,CL,2022,last 16 2nd leg,2023-03-15,418,31,1,0,,,Carlo Ancelotti,Jürgen Klopp,Santiago Bernabéu,63127.0,Felix Zwayer,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3956686,Real Madrid,Liverpool FC,1:0,international_cup
3974043,FAC,2023,Third Round,2023-01-08,603,399,2,2,,,Mark Hudson,Jesse Marsch,Cardiff City Stadium,20324.0,Jarred Gillett,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3974043,Cardiff City,Leeds United,2:2,domestic_cup
4042688,FAC,2023,Semi-Finals,2023-04-23,1237,985,6,7,,,Roberto De Zerbi,Erik ten Hag,Wembley Stadium,81445.0,Craig Pawson,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4042688,Brighton & Hove Albion,Manchester United,6:7,domestic_cup
4055298,DFB,2022,Semi-Finals,2023-05-03,79,24,2,3,,,Sebastian Hoeneß,Oliver Glasner,Mercedes-Benz Arena,47500.0,Daniel Schlager,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4055298,VfB Stuttgart,Eintracht Frankfurt,2:3,domestic_cup
4087924,GB1,2023,1. Matchday,2023-08-11,1132,281,0,3,19.0,3.0,Vincent Kompany,Pep Guardiola,Turf Moor,21572.0,Craig Pawson,https://www.transfermarkt.co.uk/burnley-fc_manchester-city/index/spielbericht/4087924,Burnley FC,Manchester City,0:3,domestic_league
3837819,GB1,2022,1. Matchday,2022-08-06,399,543,2,1,6.0,13.0,Jesse Marsch,Bruno Lage,Elland Road,36347.0,Robert Jones,https://www.transfermarkt.co.uk/leeds-united_wolverhampton-wanderers/index/spielbericht/3837819,Leeds United,Wolverhampton Wanderers,2:1,domestic_league
3837977,GB1,2022,6. Matchday,2022-09-04,985,11,3,1,5.0,1.0,Erik ten Hag,Mikel Arteta,Old Trafford,74310.0,Paul Tierney,https://www.transfermarkt.co.uk/manchester-united_arsenal-fc/index/spielbericht/3837977,Manchester United,Arsenal FC,3:1,domestic_league
3837993,GB1,2022,7. Matchday,2023-04-04,1003,405,1,2,20.0,13.0,Adam Sadler,Unai Emery,King Power Stadium,32087.0,Graham Scott,https://www.transfermarkt.co.uk/leicester-city_aston-villa/index/spielbericht/3837993,Leicester City,Aston Villa,1:2,domestic_league
3838052,GB1,2022,12. Matchday,2022-10-19,1148,631,0,0,10.0,6.0,Thomas Frank,Graham Potter,Brentford Community Stadium,17118.0,Jarred Gillett,https://www.transfermarkt.co.uk/brentford-fc_chelsea-fc/index/spielbericht/3838052,Brentford FC,Chelsea FC,0:0,domestic_league
3838210,GB1,2022,14. Matchday,2022-10-29,1003,281,0,1,18.0,1.0,Brendan Rodgers,Pep Guardiola,King Power Stadium,32223.0,Robert Jones,https://www.transfermarkt.co.uk/leicester-city_manchester-city/index/spielbericht/3838210,Leicester City,Manchester City,0:1,domestic_league
3838211,GB1,2022,14. Matchday,2022-10-29,31,399,1,2,9.0,12.0,Jürgen Klopp,Jesse Marsch,Anfield,53274.0,Michael Oliver,https://www.transfermarkt.co.uk/liverpool-fc_leeds-united/index/spielbericht/3838211,Liverpool FC,Leeds United,1:2,domestic_league
3838275,GB1,2022,19. Matchday,2023-01-05,631,281,0,1,10.0,2.0,Graham Potter,Pep Guardiola,Stamford Bridge,39998.0,Paul Tierney,https://www.transfermarkt.co.uk/chelsea-fc_manchester-city/index/spielbericht/3838275,Chelsea FC,Manchester City,0:1,domestic_league
3838281,GB1,2022,19. Matchday,2023-01-04,180,703,0,1,20.0,15.0,Nathan Jones,Steve Cooper,St Mary's Stadium,30150.0,Thomas Bramall,https://www.transfermarkt.co.uk/southampton-fc_nottingham-forest/index/spielbericht/3838281,Southampton FC,Nottingham Forest,0:1,domestic_league
3838596,GB1,2022,38. Matchday,2023-05-28,631,762,1,1,12.0,4.0,Frank Lampard,Eddie Howe,Stamford Bridge,40130.0,Jarred Gillett,https://www.transfermarkt.co.uk/chelsea-fc_newcastle-united/index/spielbericht/3838596,Chelsea FC,Newcastle United,1:1,domestic_league
3838629,GB1,2022,35. Matchday,2023-05-06,543,405,1,0,13.0,8.0,Julen Lopetegui,Unai Emery,Molineux Stadium,31641.0,Stuart Attwell,https://www.transfermarkt.co.uk/wolverhampton-wanderers_aston-villa/index/spielbericht/3838629,Wolverhampton Wanderers,Aston Villa,1:0,domestic_league
3838650,GB1,2022,33. Matchday,2023-04-27,180,989,0,1,20.0,14.0,Rubén Sellés,Gary O'Neil,St Mary's Stadium,30414.0,Darren England,https://www.transfermarkt.co.uk/southampton-fc_afc-bournemouth/index/spielbericht/3838650,Southampton FC,AFC Bournemouth,0:1,domestic_league
3838703,GB1,2022,29. Matchday,2023-04-02,762,985,2,0,3.0,4.0,Eddie Howe,Erik ten Hag,St James' Park,52268.0,Stuart Attwell,https://www.transfermarkt.co.uk/newcastle-united_manchester-united/index/spielbericht/3838703,Newcastle United,Manchester United,2:0,domestic_league
3838713,GB1,2022,28. Matchday,2023-03-18,1148,1003,1,1,8.0,17.0,Thomas Frank,Brendan Rodgers,Brentford Community Stadium,17006.0,Darren Bond,https://www.transfermarkt.co.uk/brentford-fc_leicester-city/index/spielbericht/3838713,Brentford FC,Leicester City,1:1,domestic_league
3838776,GB1,2022,22. Matchday,2023-02-04,985,873,2,1,4.0,12.0,Erik ten Hag,Patrick Vieira,Old Trafford,73420.0,Andre Marriner,https://www.transfermarkt.co.uk/manchester-united_crystal-palace/index/spielbericht/3838776,Manchester United,Crystal Palace,2:1,domestic_league
3838780,GB1,2022,22. Matchday,2023-02-04,762,379,1,1,3.0,17.0,Eddie Howe,David Moyes,St James' Park,52256.0,Peter Bankes,https://www.transfermarkt.co.uk/newcastle-united_west-ham-united/index/spielbericht/3838780,Newcastle United,West Ham United,1:1,domestic_league
3838783,GB1,2022,21. Matchday,2023-01-21,379,29,2,0,16.0,19.0,David Moyes,Frank Lampard,London Stadium,62470.0,Stuart Attwell,https://www.transfermarkt.co.uk/west-ham-united_everton-fc/index/spielbericht/3838783,West Ham United,Everton FC,2:0,domestic_league
3839031,L1,2022,1. Matchday,2022-08-06,80,39,1,2,12.0,6.0,Thomas Reis,Bo Svensson,Vonovia Ruhrstadion,24110.0,Felix Zwayer,https://www.transfermarkt.co.uk/vfl-bochum_1-fsv-mainz-05/index/spielbericht/3839031,VfL Bochum,1.FSV Mainz 05,1:2,domestic_league
3839098,L1,2022,4. Matchday,2022-08-26,60,80,1,0,3.0,18.0,Christian Streich,Thomas Reis,Europa-Park Stadion,32800.0,Marco Fritz,https://www.transfermarkt.co.uk/sc-freiburg_vfl-bochum/index/spielbericht/3839098,SC Freiburg,VfL Bochum,1:0,domestic_league
3839134,L1,2022,7. Matchday,2022-09-18,89,82,2,0,1.0,17.0,Urs Fischer,Niko Kovac,Stadion An der Alten Försterei,22012.0,Robert Schröder,https://www.transfermarkt.co.uk/1-fc-union-berlin_vfl-wolfsburg/index/spielbericht/3839134,1.FC Union Berlin,VfL Wolfsburg,2:0,domestic_league
3839198,L1,2022,11. Matchday,2022-10-21,39,3,5,0,6.0,10.0,Bo Svensson,Steffen Baumgart,Mewa Arena,31610.0,Dr. Matthias Jöllenbeck,https://www.transfermarkt.co.uk/1-fsv-mainz-05_1-fc-koln/index/spielbericht/3839198,1.FSV Mainz 05,1.FC Köln,5:0,domestic_league
3839234,L1,2022,13. Matchday,2022-11-05,39,82,0,3,10.0,11.0,Bo Svensson,Niko Kovac,Mewa Arena,26750.0,Daniel Siebert,https://www.transfermarkt.co.uk/1-fsv-mainz-05_vfl-wolfsburg/index/spielbericht/3839234,1.FSV Mainz 05,VfL Wolfsburg,0:3,domestic_league
3839253,L1,2022,14. Matchday,2022-11-09,24,533,4,2,4.0,10.0,Oliver Glasner,André Breitenreiter,Commerzbank Arena,49000.0,Felix Zwayer,https://www.transfermarkt.co.uk/eintracht-frankfurt_tsg-1899-hoffenheim/index/spielbericht/3839253,Eintracht Frankfurt,TSG 1899 Hoffenheim,4:2,domestic_league
3839297,L1,2022,17. Matchday,2023-01-25,39,16,1,2,12.0,5.0,Bo Svensson,Edin Terzic,Mewa Arena,31500.0,Sascha Stegemann,https://www.transfermarkt.co.uk/1-fsv-mainz-05_borussia-dortmund/index/spielbericht/3839297,1.FSV Mainz 05,Borussia Dortmund,1:2,domestic_league
3839330,L1,2022,19. Matchday,2023-02-04,16,60,5,1,3.0,6.0,Edin Terzic,Christian Streich,SIGNAL IDUNA PARK,81365.0,Robert Schröder,https://www.transfermarkt.co.uk/borussia-dortmund_sc-freiburg/index/spielbericht/3839330,Borussia Dortmund,SC Freiburg,5:1,domestic_league
3839348,L1,2022,20. Matchday,2023-02-11,27,80,3,0,1.0,15.0,Julian Nagelsmann,Thomas Letsch,Allianz Arena,75024.0,Dr. Matthias Jöllenbeck,https://www.transfermarkt.co.uk/bayern-munich_vfl-bochum/index/spielbericht/3839348,Bayern Munich,VfL Bochum,3:0,domestic_league
3839395,L1,2022,23. Matchday,2023-03-04,89,3,0,0,3.0,12.0,Urs Fischer,Steffen Baumgart,Stadion An der Alten Försterei,22012.0,Tobias Stieler,https://www.transfermarkt.co.uk/1-fc-union-berlin_1-fc-koln/index/spielbericht/3839395,1.FC Union Berlin,1.FC Köln,0:0,domestic_league
3839400,L1,2022,23. Matchday,2023-03-04,167,86,2,1,13.0,11.0,Enrico Maaßen,Ole Werner,WWK ARENA,30660.0,Felix Zwayer,https://www.transfermarkt.co.uk/fc-augsburg_sv-werder-bremen/index/spielbericht/3839400,FC Augsburg,SV Werder Bremen,2:1,domestic_league
3839431,L1,2022,25. Matchday,2023-03-19,89,24,2,0,3.0,6.0,Urs Fischer,Oliver Glasner,Stadion An der Alten Försterei,22012.0,Christian Dingert,https://www.transfermarkt.co.uk/1-fc-union-berlin_eintracht-frankfurt/index/spielbericht/3839431,1.FC Union Berlin,Eintracht Frankfurt,2:0,domestic_league
3839453,L1,2022,26. Matchday,2023-04-01,82,167,2,2,9.0,12.0,Niko Kovac,Enrico Maaßen,Volkswagen Arena,22107.0,Martin Petersen,https://www.transfermarkt.co.uk/vfl-wolfsburg_fc-augsburg/index/spielbericht/3839453,VfL Wolfsburg,FC Augsburg,2:2,domestic_league
3839468,L1,2022,27. Matchday,2023-04-08,39,86,2,2,8.0,11.0,Bo Svensson,Ole Werner,Mewa Arena,33305.0,Benjamin Brand,https://www.transfermarkt.co.uk/1-fsv-mainz-05_sv-werder-bremen/index/spielbericht/3839468,1.FSV Mainz 05,SV Werder Bremen,2:2,domestic_league
3839505,L1,2022,29. Matchday,2023-04-22,533,3,1,3,14.0,11.0,Pellegrino Matarazzo,Steffen Baumgart,PreZero Arena,30150.0,Dr. Robin Braun,https://www.transfermarkt.co.uk/tsg-1899-hoffenheim_1-fc-koln/index/spielbericht/3839505,TSG 1899 Hoffenheim,1.FC Köln,1:3,domestic_league
3839518,L1,2022,30. Matchday,2023-04-29,33,86,2,1,17.0,12.0,Thomas Reis,Ole Werner,Veltins-Arena,61981.0,Bastian Dankert,https://www.transfermarkt.co.uk/fc-schalke-04_sv-werder-bremen/index/spielbericht/3839518,FC Schalke 04,SV Werder Bremen,2:1,domestic_league
3839571,L1,2022,33. Matchday,2023-05-20,33,24,2,2,17.0,8.0,Thomas Reis,Oliver Glasner,Veltins-Arena,61575.0,Daniel Schlager,https://www.transfermarkt.co.uk/fc-schalke-04_eintracht-frankfurt/index/spielbericht/3839571,FC Schalke 04,Eintracht Frankfurt,2:2,domestic_league
3839736,FR1,2022,1. Matchday,2022-08-07,273,1158,0,1,17.0,8.0,Bruno Génésio,Régis Le Bris,Roazhon Park,28177.0,Bastien Dechepy,https://www.transfermarkt.co.uk/stade-rennais-fc_fc-lorient/index/spielbericht/3839736,Stade Rennais FC,FC Lorient,0:1,domestic_league
3839774,FR1,2022,2. Matchday,2022-08-14,1147,826,0,0,16.0,7.0,Olivier Pantaloni,Franck Haise,Stade François-Coty,9070.0,Stéphanie Frappart,https://www.transfermarkt.co.uk/ac-ajaccio_rc-lens/index/spielbericht/3839774,AC Ajaccio,RC Lens,0:0,domestic_league
3840016,FR1,2022,6. Matchday,2022-09-04,1095,273,1,1,11.0,9.0,Bruno Irles,Bruno Génésio,Stade de l'Aube,8000.0,Mathieu Vernice,https://www.transfermarkt.co.uk/estac-troyes_stade-rennais-fc/index/spielbericht/3840016,ESTAC Troyes,Stade Rennais FC,1:1,domestic_league
3840029,FR1,2022,8. Matchday,2022-09-18,995,826,0,0,15.0,4.0,Antoine Kombouaré,Franck Haise,Stade de la Beaujoire,28854.0,Willy Delajod,https://www.transfermarkt.co.uk/fc-nantes_rc-lens/index/spielbericht/3840029,FC Nantes,RC Lens,0:0,domestic_league
3840033,FR1,2022,8. Matchday,2022-09-18,1041,583,0,1,6.0,1.0,Peter Bosz,Christophe Galtier,Groupama Stadium,58230.0,François Letexier,https://www.transfermarkt.co.uk/olympique-lyon_paris-saint-germain/index/spielbericht/3840033,Olympique Lyon,Paris Saint-Germain,0:1,domestic_league
3840039,FR1,2022,9. Matchday,2022-10-02,1147,3524,1,3,20.0,9.0,Olivier Pantaloni,Pascal Gastien,Stade François-Coty,6610.0,Clément Turpin,https://www.transfermarkt.co.uk/ac-ajaccio_clermont-foot-63/index/spielbericht/3840039,AC Ajaccio,Clermont Foot 63,1:3,domestic_league
3840048,FR1,2022,9. Matchday,2022-10-02,1095,1421,2,2,11.0,17.0,Bruno Irles,Óscar García,Stade de l'Aube,10164.0,Benoît Millot,https://www.transfermarkt.co.uk/estac-troyes_stade-reims/index/spielbericht/3840048,ESTAC Troyes,Stade Reims,2:2,domestic_league
3840058,FR1,2022,10. Matchday,2022-10-08,1421,583,0,0,15.0,1.0,Óscar García,Christophe Galtier,Stade Auguste-Delaune,20543.0,Pierre Gaillouste,https://www.transfermarkt.co.uk/stade-reims_paris-saint-germain/index/spielbericht/3840058,Stade Reims,Paris Saint-Germain,0:0,domestic_league
3840073,FR1,2022,12. Matchday,2022-10-22,969,1041,1,2,13.0,8.0,Romain Pitau,Laurent Blanc,Stade de la Mosson,15339.0,Thomas Léonard,https://www.transfermarkt.co.uk/montpellier-hsc_olympique-lyon/index/spielbericht/3840073,Montpellier HSC,Olympique Lyon,1:2,domestic_league
3840075,FR1,2022,12. Matchday,2022-10-22,244,826,0,1,5.0,2.0,Igor Tudor,Franck Haise,Orange Vélodrome,56414.0,Benoît Millot,https://www.transfermarkt.co.uk/olympique-marseille_rc-lens/index/spielbericht/3840075,Olympique Marseille,RC Lens,0:1,domestic_league
3840091,FR1,2022,14. Matchday,2022-11-06,3524,969,1,1,10.0,14.0,Pascal Gastien,Romain Pitau,Stade Gabriel-Montpied,10990.0,Marc Bollengier,https://www.transfermarkt.co.uk/clermont-foot-63_montpellier-hsc/index/spielbericht/3840091,Clermont Foot 63,Montpellier HSC,1:1,domestic_league
3840117,FR1,2022,16. Matchday,2022-12-29,1421,273,3,1,10.0,4.0,Will Still,Bruno Génésio,Stade Auguste-Delaune,13262.0,Hakim Ben El Hadj,https://www.transfermarkt.co.uk/stade-reims_stade-rennais-fc/index/spielbericht/3840117,Stade Reims,Stade Rennais FC,3:1,domestic_league
